Chamber,Type,Temperature,Humidity,Status,Size,Gap,Ramp_Rate
Chamber 10,Temp/Hum,-10,40,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,45,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,50,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,55,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,60,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,65,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,70,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,75,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,80,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,85,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,90,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,95,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,96,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,97,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,98,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,99,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-10,100,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,0,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,1,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,2,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,3,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,4,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,5,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,10,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,15,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,20,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,25,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,30,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,35,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,40,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,45,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,50,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,55,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,60,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,65,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,70,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,75,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,80,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,85,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,90,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,95,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,96,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,97,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,98,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,99,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,-5,100,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,0,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,1,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,2,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,3,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,4,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,5,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,10,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,15,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,20,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,25,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,30,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,35,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,40,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,45,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,50,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,55,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,60,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,65,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,70,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,75,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,80,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,85,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,90,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,95,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,96,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,97,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,98,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,99,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,0,100,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,0,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,1,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,2,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,3,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,4,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,5,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,10,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,15,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,20,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,25,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,30,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,35,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,40,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,45,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,50,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,55,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,60,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,65,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,70,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,75,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,80,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,85,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,90,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,95,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,96,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,97,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,98,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,99,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,1,100,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,0,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,1,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,2,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,3,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,4,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,5,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,10,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,15,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,20,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,25,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,30,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,35,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,40,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,45,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,50,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,55,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,60,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,65,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,70,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,75,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,80,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,85,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,90,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,95,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,96,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,97,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,98,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,99,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,2,100,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,0,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,1,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,2,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,3,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,4,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,5,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,10,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,15,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,20,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,25,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,30,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,35,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,40,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,45,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,50,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,55,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,60,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,65,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,70,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,75,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,80,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,85,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,90,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,95,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,96,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,97,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,98,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,99,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,3,100,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,0,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,1,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,2,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,3,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,4,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,5,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,10,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,15,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,20,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,25,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,30,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,35,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,40,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,45,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,50,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,55,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,60,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,65,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,70,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,75,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,80,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,85,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,90,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,95,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,96,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,97,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,98,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,99,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,4,100,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,0,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,1,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,2,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,3,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,4,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,5,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,10,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,15,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,20,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,25,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,30,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,35,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,40,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,45,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,50,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,55,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,60,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,65,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,70,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,75,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,80,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,85,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,90,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,95,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,96,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,97,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,98,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,99,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,5,100,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,0,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,1,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,2,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,3,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,4,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,5,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,10,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,15,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,20,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,25,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,30,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,35,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,40,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,45,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,50,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,55,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,60,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,65,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,70,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,75,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,80,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,85,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,90,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,95,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,96,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,97,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,98,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,99,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,10,100,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,0,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,1,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,2,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,3,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,4,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,5,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,10,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,15,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,20,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,25,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,30,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,35,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,40,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,45,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,50,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,55,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,60,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,65,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,70,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,75,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,80,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,85,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,90,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,95,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,96,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,97,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,98,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,99,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,15,100,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,0,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,1,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,2,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,3,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,4,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,5,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,10,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,15,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,20,NOT DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,25,VERIFY,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,30,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,35,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,40,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,45,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,50,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,55,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,60,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,65,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,70,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,75,DOABLE,15x18x15,3x3x3,1.0C/Min
Chamber 10,Temp/Hum,20,80,DOABLE,15x18x15,3x3x3,1.0C/Min
